Date,Open,High,Low,Close,Adj Close,Volume
7/13/2021,61.133438,61.349693,60.434772,60.725883,52.040794,2395746
7/14/2021,60.800739,61.665756,60.476357,61.133438,52.390057,1989477
7/15/2021,61.965187,62.231346,60.551216,60.867279,52.161964,3016690
7/16/2021,61.432865,61.432865,59.503212,59.652927,51.121292,2596183
7/19/2021,59.05407,59.203785,57.141052,57.914577,49.631561,4067435
7/20/2021,58.222321,58.729687,57.507019,58.280544,49.94519,3350883
7/21/2021,56.783398,59.652927,55.951653,58.92099,50.494038,4678216
7/22/2021,59.519848,60.401501,59.370132,59.370132,50.878944,2923648
7/23/2021,60.301689,63.088043,60.243469,62.605633,53.651699,5627327
7/26/2021,62.139854,62.855156,61.22493,62.755344,53.779999,2823587
7/27/2021,62.430965,62.430965,61.349693,61.557629,52.753578,2845684
7/28/2021,61.732296,62.139854,61.374645,61.599216,52.789219,1960085
7/29/2021,61.71566,63.40411,61.366329,63.33757,54.278954,3186973
7/30/2021,62.597313,62.896744,61.906963,62.613949,53.658825,3331215
8/2/2021,63.587093,64.410522,63.27103,63.578777,54.485664,2728019
8/3/2021,63.628681,63.786713,62.489185,63.004871,53.993839,2069037
8/4/2021,63.212807,63.844936,62.921696,63.162903,54.129265,2209851
8/5/2021,62.888428,63.146267,62.006775,62.722076,53.751488,2020044
8/6/2021,62.638901,64.052872,62.372742,63.237759,54.193417,2009769
8/9/2021,62.189758,62.813568,61.79052,62.031727,53.159874,2253593
8/10/2021,61.79052,62.156487,61.524361,61.915279,53.060078,1566928
8/11/2021,61.956867,62.522457,61.432865,62.28125,53.373707,2025237
8/12/2021,62.364426,63.171219,62.131535,62.888428,53.894047,2323510
8/13/2021,63.046459,63.379158,62.71376,62.91338,53.915432,1598599
8/16/2021,62.239662,62.422646,61.516041,61.757248,52.924652,2181997
8/17/2021,61.333057,61.424549,60.501308,60.517944,51.862595,2568863
8/18/2021,60.551216,60.559532,59.528168,59.727783,51.18544,2943011
8/19/2021,58.055973,58.596607,57.748226,57.906258,49.624435,3930087
8/20/2021,57.615147,58.130829,57.099464,58.130829,49.816887,2710244
8/23/2021,59.320229,59.461624,58.114197,58.114197,49.802635,2649217
8/24/2021,58.546703,59.286961,58.23064,58.837814,50.422756,2442814
8/25/2021,58.754642,59.469944,58.505116,59.153877,50.693615,2219826
8/26/2021,58.754642,59.037434,58.247276,58.804546,50.394249,1839595
8/27/2021,58.904354,59.386768,58.579975,59.228737,50.757771,1469640
8/30/2021,59.428356,59.952358,59.311913,59.55312,51.035759,1655412
8/31/2021,59.935722,60.334961,58.779594,59.403404,50.907455,3451643
9/1/2021,60.052166,60.118706,58.896038,59.112293,50.657978,1953107
9/2/2021,59.112293,59.503212,58.546703,58.738007,50.337223,2276351
9/3/2021,58.812862,59.095657,58.114197,58.36372,50.016468,2062360
9/6/2021,58.604927,58.904354,57.848038,58.29718,49.959446,2398664
9/7/2021,58.455212,59.029118,58.29718,58.538387,50.166153,2132096
9/8/2021,58.255592,58.272228,56.858257,57.149368,48.975796,3945920
9/9/2021,56.625366,57.432163,56.267715,56.974701,48.826111,3170969
9/10/2021,57.057877,58.089245,57.057877,57.507019,49.282291,2724702
9/13/2021,57.881306,59.844231,57.881306,59.636292,51.107033,4162981
9/14/2021,59.727783,60.784103,59.669563,60.318325,51.691525,3736886
9/15/2021,59.727783,61.16671,59.661243,60.310009,51.684399,3156383
9/16/2021,60.368233,61.09185,59.719467,59.993942,51.413536,2955286
9/17/2021,60.592804,60.809055,59.045753,59.3535,50.864689,7890973
9/20/2021,58.164101,58.380356,56.350891,57.515339,49.289425,5583554
9/21/2021,57.848038,58.463528,57.340672,57.640099,49.396339,3127718
9/22/2021,58.089245,59.869183,57.989433,59.827595,51.270977,3347861
9/23/2021,60.301689,61.258202,60.060486,60.7342,52.047916,3250192
9/24/2021,60.634392,61.948551,59.91077,61.7822,52.946033,3152656
9/27/2021,62.381062,63.412426,62.223026,63.046459,54.029476,4125421
9/28/2021,63.029823,64.951157,62.83852,63.40411,54.335976,6220865
9/29/2021,63.878204,64.743225,63.487286,64.377251,55.169937,2698406
9/30/2021,64.626778,64.859665,63.811665,63.811665,54.685242,3510584
10/1/2021,62.84684,64.826401,62.056679,64.352303,55.148556,4364989
10/4/2021,64.044556,64.64341,63.146267,64.052872,54.891953,3119630
10/5/2021,64.235855,64.360619,63.295982,64.202583,55.020252,2591501
10/6/2021,63.503918,63.803349,62.430965,62.855156,53.865536,4142643
10/7/2021,63.703537,65.608238,63.537189,65.408623,56.053802,4517811
10/8/2021,66.248688,67.512939,66.215416,67.105385,57.507889,5255271
10/11/2021,66.789322,69.13485,66.356812,69.035042,59.161564,4688160
10/12/2021,67.804054,68.968498,67.612747,68.461136,58.669739,3397974
10/13/2021,68.369644,68.985138,67.587799,67.837326,58.135151,3272879
10/14/2021,68.419548,69.251297,68.00367,69.218025,59.318378,3875226
10/15/2021,69.226341,69.858467,69.109894,69.575676,59.624878,3223187
10/18/2021,69.392693,69.642212,67.745834,68.161705,58.413132,3159249
10/19/2021,68.602531,69.00177,68.045258,68.51104,58.712509,2164070
10/20/2021,68.294785,68.910278,66.963989,68.161705,58.413132,3012913
10/21/2021,67.26342,68.727295,67.080437,67.978722,58.256321,2341119
10/22/2021,68.095161,68.960182,67.770782,68.294785,58.52718,2162956
10/25/2021,68.244881,69.717072,68.136749,68.94355,59.083157,3560301
10/26/2021,69.409325,69.866791,68.860374,69.118217,59.232841,2595040
10/27/2021,68.743927,69.949959,68.303101,69.517456,59.574986,2858244
10/28/2021,68.802147,69.742027,68.619164,69.742027,59.767437,2372841
10/29/2021,69.234657,71.388885,68.785515,71.314026,61.114605,5260178
11/1/2021,71.530281,72.836128,71.36393,72.34539,61.998463,2778156
11/2/2021,72.112503,72.586601,71.264122,72.43689,62.076874,2883037
11/3/2021,71.946152,72.636505,71.422157,72.386986,62.034107,2530050
11/4/2021,72.545013,73.393394,69.450912,72.36203,62.012726,5210652
11/5/2021,71.829712,73.243683,71.746536,72.85276,62.433266,3141992
11/8/2021,72.511742,72.92762,72.012695,72.553329,62.176666,1759762
11/9/2021,72.486794,73.410034,72.42025,72.711365,62.312096,2130057
11/10/2021,72.769585,73.526474,72.062599,73.268631,62.789665,3088772
11/11/2021,73.110603,73.734413,72.545013,72.661461,62.269325,3433829
11/12/2021,72.836128,73.243683,72.453522,73.102287,62.647106,2291844
11/15/2021,73.002472,74.200188,72.902664,73.884125,63.317127,2203615
11/16/2021,74.200188,74.707558,73.642921,74.200188,63.58799,2856047
11/17/2021,74.291679,74.765778,73.850861,74.374855,63.737671,2439189
11/18/2021,74.774094,76.21302,74.582794,75.605843,64.792603,3773730
11/19/2021,75.689018,76.038353,74.075432,74.682602,64.001404,5416901
11/22/2021,74.60775,76.071625,74.524574,75.66407,64.842506,3033320
11/23/2021,74.857269,75.85537,74.557846,74.890541,64.179604,2865450
11/24/2021,74.965401,75.073524,72.85276,73.501526,62.989246,3682508
11/25/2021,74.008888,74.191872,73.035744,73.509842,62.996372,1530625
11/26/2021,70.698532,71.180946,68.411232,69.168121,59.275608,7674920
11/29/2021,70.091362,70.324249,68.494408,68.86869,59.019005,4625902
11/30/2021,67.987038,69.742027,66.897446,69.035042,59.161564,7133155
12/1/2021,70.107994,72.395302,69.392693,72.021011,61.720478,5023572
12/2/2021,71.089455,72.636505,70.781708,71.621773,61.378342,4551161
12/3/2021,72.328758,72.586601,70.631996,71.222534,61.036198,4076334
12/6/2021,72.037651,72.320442,70.374153,71.089455,60.922153,3377348
12/7/2021,72.262222,72.802856,71.813072,72.203995,61.877293,4490188
12/8/2021,72.203995,72.295486,70.05809,71.380569,61.171635,3998665
12/9/2021,71.571869,72.744637,70.864883,71.679993,61.428234,4156361
12/10/2021,73.199997,75.309998,71.010002,74.25,63.630672,7213204
12/13/2021,74.720001,76.110001,73.989998,74,63.416431,4680761
12/14/2021,73,73.739998,71.470001,71.470001,61.248272,4265644
12/15/2021,71.809998,72.400002,71.089996,71.120003,60.948334,2931838
12/16/2021,72.519997,72.959999,71.019997,71.739998,61.479656,3421998
12/17/2021,70.389999,70.650002,68.540001,68.75,58.91729,7737176
12/20/2021,66.699997,67.82,66.480003,67.300003,57.674675,4786790
12/21/2021,68.199997,68.800003,67.290001,68.620003,58.805885,2264407
12/22/2021,68.699997,69.690002,68.160004,69.690002,59.722855,1839788
12/23/2021,70.209999,70.529999,69.940002,70.089996,60.065639,1620249
12/27/2021,69.879997,70.18,69.5,69.889999,59.894241,1243078
12/28/2021,69.93,70.540001,69.489998,69.599998,59.645721,1494742
12/29/2021,69.599998,69.75,68.18,68.230003,58.471664,2470115
12/30/2021,68.239998,68.589996,67.589996,67.589996,57.923191,2237979
1/3/2022,68.5,69.190002,67.889999,68.699997,58.874439,2654611
1/4/2022,69.480003,72.629997,69.410004,72.110001,61.796741,4936145
1/5/2022,72.400002,75.050003,72.400002,75,64.273407,5106683
1/6/2022,73.93,76.43,73.540001,74.910004,64.196281,3602804
1/7/2022,75.040001,75.68,73.370003,73.559998,63.039356,2755179
1/10/2022,74.089996,74.480003,72.779999,73.050003,62.602303,2384947
1/11/2022,73.540001,73.559998,71.910004,72.540001,62.165241,2488494
1/12/2022,73.400002,74.040001,72.440002,73.419998,62.91938,2946446
1/13/2022,73.209999,75.599998,73.199997,75.43,64.641914,3906108
1/14/2022,74.720001,75.650002,74.489998,74.790001,64.093445,2448641
1/17/2022,75.160004,75.32,73.480003,74.260002,63.639244,1926199
1/18/2022,73.900002,75.209999,72.809998,74.639999,63.964893,2955090
1/19/2022,74.089996,75.459999,73.650002,74.5,63.844921,3104068
1/20/2022,74,74.529999,72.150002,73.199997,62.730839,3532959
1/21/2022,72.040001,72.080002,71,71.93,61.642483,4055043
1/24/2022,71.480003,72.559998,67.879997,68.300003,58.531654,5020505
1/25/2022,69.199997,69.779999,68.019997,68.82,58.97728,3132631
1/26/2022,69.43,71.07,69.169998,70.510002,60.425575,2931917
1/27/2022,69.459999,71.779999,69.309998,71.150002,60.974041,2960980
1/28/2022,70.800003,70.800003,68.5,69.870003,59.877106,3281757
1/31/2022,70.620003,70.82,69.190002,69.93,59.928524,2650761
2/1/2022,70,70.919998,69.699997,70.160004,60.125633,2186518
2/2/2022,70.360001,70.559998,69.239998,69.400002,59.474331,2056085
2/3/2022,69.099998,70.449997,69.099998,69.690002,59.722855,2636950
2/4/2022,70.379997,70.379997,67.25,67.830002,58.128872,3544933
2/7/2022,68.32,68.650002,67.559998,67.559998,57.897484,2619261
2/8/2022,67.449997,68.949997,66.730003,67.559998,57.897484,2866739
2/9/2022,68.400002,70.959999,68.269997,70.540001,60.451283,4477504
2/10/2022,70.540001,70.650002,69.199997,69.75,59.774269,2499973
2/11/2022,69.010002,75.360001,68.650002,74.440002,63.793503,7685106
2/14/2022,71.970001,74.980003,71.739998,74.309998,63.682091,6449171
2/15/2022,74.150002,75.459999,73.449997,75.379997,64.59906,4255754
2/16/2022,75.489998,77.419998,75.199997,75.82,64.976128,3338076
2/17/2022,76.940002,77.900002,75.470001,76.059998,65.181801,3129408
2/18/2022,76.510002,77.650002,75.25,75.589996,64.779022,2876383
2/21/2022,76.639999,77.07,73.809998,74.029999,63.442139,3466863
2/22/2022,71.480003,74.209999,71.099998,73.220001,62.747982,3938250
2/23/2022,74.300003,75.25,72.940002,73.57,63.047932,3345429
2/24/2022,69,71.330002,67.849998,68.790001,58.951572,8297015
2/25/2022,70.459999,72.099998,68.349998,72.059998,61.753887,6292551
2/28/2022,69.900002,70.599998,68.169998,70.169998,60.134201,5868911
3/1/2022,69.5,70.489998,66.32,66.440002,56.937672,6811103
3/2/2022,65.199997,65.330002,63.049999,64.059998,54.89806,8133642
3/3/2022,64,64.410004,60,60.209999,51.59869,6123312
3/4/2022,58.849998,60.09,56.810001,58,49.704769,9611532
3/7/2022,55.220001,59.450001,54.669998,57.389999,49.182011,8645172
3/8/2022,56.439999,58.700001,56.43,57,48.84779,6732058
3/9/2022,59.139999,61.360001,58.150002,61.360001,52.584217,6946066
3/10/2022,61.360001,61.810001,57.330002,59.09,50.638878,6757062
3/11/2022,59.360001,61.619999,58.060001,58.59,50.210384,6157828
3/14/2022,60.16,61.48,59.68,60.759998,52.07003,4719598
3/15/2022,60.389999,62.849998,59.23,62.139999,53.252659,5067779
3/16/2022,64.309998,66.080002,63.25,65.260002,55.926437,6129054
3/17/2022,65.800003,65.910004,63.490002,64,54.846642,4486444
3/18/2022,63.869999,64.980003,62.209999,62.630001,53.672581,8469566
3/21/2022,63.02,63.919998,62.529999,63.32,54.263897,2621597
3/22/2022,63.779999,64.93,63.099998,64.160004,54.983761,3027640
3/23/2022,64.720001,64.830002,62.779999,63.32,54.263897,2832496
3/24/2022,63.349998,64.330002,62.470001,63.119999,54.092499,2963436
3/25/2022,63.32,64.099998,62.509998,63.209999,54.169624,2499241
3/28/2022,63.389999,65.230003,63.299999,63.91,54.769512,2760387
3/29/2022,65.110001,68.160004,64.660004,66.849998,57.289028,4830793
3/30/2022,66.43,66.93,64.949997,65.349998,56.003559,3326372
3/31/2022,65.800003,65.970001,63.400002,63.810001,54.683819,4179264
4/1/2022,64.010002,64.760002,63.310001,63.490002,54.409584,2848350
4/4/2022,63.990002,64.540001,62.810001,64.260002,55.069458,2538008
4/5/2022,64.489998,64.82,62.619999,62.959999,53.955379,3425810
4/6/2022,62.700001,62.950001,60.619999,62.23,53.329788,4539402
4/7/2022,62.439999,63.279999,62.080002,62.279999,53.372635,2920342
4/8/2022,63.459999,64.139999,62.669998,63.220001,54.178196,2477629
4/11/2022,62.549999,62.740002,61.52,62.389999,53.466904,3274607
4/12/2022,61.5,63.150002,60.799999,62.5,53.561172,2791096
4/13/2022,62.279999,63.360001,61.880001,62.860001,53.869686,2297064
4/14/2022,63.200001,63.959999,62.82,63.32,54.263897,3459542
4/19/2022,63.400002,64.639999,63.009998,64.279999,55.086594,2834276
4/20/2022,64.889999,66.199997,64.529999,65.349998,56.003559,3107995
4/21/2022,65.349998,65.349998,65.349998,65.349998,56.003559,0
4/22/2022,65.099998,65.870003,64.730003,64.730003,55.47224,0
4/25/2022,63.73,64.400002,62.959999,63.830002,54.700958,4119685
4/26/2022,64.910004,65.120003,62.810001,62.91,53.912537,4784384
4/27/2022,62.91,62.91,62.91,62.91,53.912537,0
4/28/2022,65,66.879997,64.879997,66.510002,56.997658,5497785
4/29/2022,67.099998,67.529999,66.43,67.099998,57.503273,6141085
5/2/2022,61.790001,63.119999,61.759998,62.220001,57.614395,4880723
5/3/2022,62.32,62.889999,61.599998,62.880001,58.22554,3449636
5/4/2022,62.970001,63.27,62.290001,62.330002,57.716251,2525642
5/5/2022,63.400002,63.84,60.740002,61,56.484699,3077742
5/6/2022,61,61,61,61,56.484699,0
5/9/2022,61.689999,62.630001,60.560001,60.560001,56.077271,2550726
5/10/2022,61.5,62.400002,61.049999,61.130001,56.605076,2562459
5/11/2022,62.279999,63.939999,62.009998,63.860001,59.132999,4564813
5/12/2022,63,63.830002,62.049999,63.509998,58.808903,3339970
5/13/2022,63.509998,63.509998,63.509998,63.509998,58.808903,0
5/16/2022,64.050003,64.599998,63.040001,63.560001,58.855206,2472225
5/17/2022,64.080002,65.160004,63.91,65.139999,60.318249,2785107
5/18/2022,65.199997,65.860001,64.699997,64.760002,59.966381,2660096
5/19/2022,64.029999,64.029999,61.990002,63.279999,58.595928,3904945
5/20/2022,63.540001,65.300003,63.139999,63.299999,58.614449,4037406
5/23/2022,64.599998,64.610001,63.150002,64.559998,59.781181,2226726
5/24/2022,64.120003,65.080002,63.709999,63.709999,58.994099,2312803
5/25/2022,63.709999,63.709999,63.709999,63.709999,58.994099,0
5/26/2022,64.300003,65.540001,64.150002,65.199997,60.373806,2741419
5/27/2022,65.199997,65.199997,65.199997,65.199997,60.373806,0
5/30/2022,65.199997,65.199997,65.199997,65.199997,60.373806,0
5/31/2022,66.110001,67.419998,65.599998,66.199997,61.299786,8549353
6/1/2022,66.910004,67.949997,66.910004,67.300003,62.318367,2800907
6/2/2022,67.300003,67.300003,67.300003,67.300003,62.318367,0
6/3/2022,67.300003,67.300003,67.300003,67.300003,62.318367,0
6/6/2022,67.900002,68.360001,67.330002,68.230003,63.179527,1860110
6/7/2022,67.660004,68.209999,67.190002,67.769997,62.753571,1824079
6/8/2022,68.040001,68.190002,67.07,67.949997,62.920246,2396213
6/9/2022,67.660004,68.220001,66.830002,66.949997,61.99427,2377373
6/10/2022,66.300003,66.550003,64.760002,64.910004,60.105278,3222045
6/13/2022,63.5,63.990002,61.68,62.150002,57.549576,4698245
6/14/2022,62.48,62.919998,61.369999,62.290001,57.679211,3057644
6/15/2022,63,63.900002,62.529999,63.439999,58.744083,3421889
6/16/2022,63.52,63.529999,61.310001,61.700001,57.132885,3319069
6/17/2022,62,62.459999,61.029999,61.93,57.34586,8659417
6/20/2022,62.139999,63.07,61.459999,62.98,58.318134,1856646
6/21/2022,63.139999,64.699997,63.040001,64.169998,59.420048,2127892
6/22/2022,63.18,63.369999,61.759998,62.419998,57.799587,3001216
6/23/2022,62.130001,62.5,58.580002,58.580002,54.243832,4503913
6/24/2022,58.919998,58.950001,56.860001,58.560001,54.225311,4012939
6/27/2022,59,60.419998,58.389999,59.240002,54.854977,2602482
6/28/2022,59.75,60.389999,58.860001,58.93,54.567924,2304696
6/29/2022,57.939999,58.419998,57.220001,57.599998,53.336369,3125816
6/30/2022,56.48,56.48,54.419998,55.220001,51.132542,5239689
7/1/2022,54.66,55.650002,54.389999,55,50.928825,3058854
7/4/2022,55.540001,55.599998,53.080002,53.450001,49.493561,2788226
7/5/2022,54.139999,54.66,50.950001,51.029999,47.252689,4302723
7/6/2022,51.360001,52.060001,50.619999,50.619999,46.873039,3383302
7/7/2022,51.400002,54.200001,51.27,53.849998,49.863949,3913441
7/8/2022,53.650002,55.869999,53.049999,55.869999,51.734428,3874127
7/11/2022,53.959999,55.18,53.57,53.580002,49.613937,3197596
7/12/2022,53.580002,53.580002,53.580002,53.580002,49.613937,0
7/13/2022,53.330002,53.450001,51.009998,51.52,47.706421,4001175
7/14/2022,51.630001,52.18,50.189999,50.68,46.9286,3820841
7/15/2022,50.889999,53.040001,50.400002,52.869999,48.95649,4988165
7/18/2022,53.369999,54.290001,52.52,53.970001,49.975071,2724224
7/19/2022,53.619999,56.66,53.310001,56.439999,52.262234,3477506
7/20/2022,56.16,56.77,54.43,55.389999,51.289959,2748669
7/21/2022,55.720001,55.950001,54.220001,55.080002,51.002907,2404588
7/22/2022,55.080002,55.540001,54.689999,54.689999,50.641773,1977983
7/25/2022,54.720001,56.150002,54.360001,55.450001,51.345516,2161496
7/26/2022,55.189999,55.200001,54.02,54.27,50.252861,2622172
7/27/2022,56.5,56.700001,54.880001,56.25,52.0863,3433910
7/28/2022,57.200001,57.66,55.450001,56.740002,52.540031,3058351
7/29/2022,57.290001,57.740002,56.610001,57.220001,52.984501,3086825
8/1/2022,57.349998,58.349998,57.169998,57.450001,53.197475,2240864
8/2/2022,57.25,57.950001,56.52,57.799999,53.521564,2267997
8/3/2022,57.220001,58.790001,56.400002,58.73,54.382725,3019430
8/4/2022,58.900002,61.02,58.810001,59.130001,54.75312,3128523
8/5/2022,59.02,59.75,58.73,58.91,54.549404,2081223
8/8/2022,59.5,60.59,59.450001,60.470001,55.993931,2157053
8/9/2022,60.470001,60.889999,59.619999,59.630001,55.21611,1540043
8/10/2022,59.5,60.799999,59.259998,60.52,56.04023,1477512
8/11/2022,60.919998,61.119999,60.09,60.52,56.04023,1334795
8/12/2022,60.790001,61.48,60.59,60.93,56.41988,1661009
8/15/2022,61.02,61.169998,59.990002,60.560001,56.077271,1231335
8/16/2022,60.650002,61.439999,60.540001,61.220001,56.688416,1399574
8/17/2022,61.490002,61.66,60.080002,60.09,55.642059,1939799
8/18/2022,60.25,60.959999,59.98,60.34,55.873554,1451857
8/19/2022,59.900002,60.09,57.990002,58.09,53.7901,3083542
8/22/2022,57.700001,58,55.32,55.91,51.771465,2742003
8/23/2022,55.700001,57.09,55.5,56.740002,52.540031,2197419
8/24/2022,56.299999,56.790001,55.560001,55.830002,51.697392,2228760
8/25/2022,56.27,56.810001,55.540001,56.310001,52.141861,1778662
8/26/2022,56.41,57.02,54.650002,55,50.928825,2788422
8/29/2022,54.68,56.18,54.279999,56.18,52.021481,1969692
8/30/2022,56.23,57.830002,55.799999,56.759998,52.558548,2416581
8/31/2022,57.400002,58.009998,56.119999,56.119999,51.965923,2579501
9/1/2022,55.799999,55.799999,54.790001,55,50.928825,1943324
9/2/2022,55.91,57.580002,55.5,57.580002,53.317852,3231350
9/5/2022,55.509998,55.700001,53.23,53.639999,49.669495,3874435
9/6/2022,53.669998,55.400002,53.52,55.240002,51.151062,2218159
9/7/2022,54.509998,56.299999,54.509998,56.09,51.938145,1848813
9/8/2022,56.07,56.459999,54.060001,55.049999,50.975124,2837453
9/9/2022,55.099998,56.950001,55.099998,56.369999,52.197414,2197430
9/12/2022,57,59.279999,56.889999,59.279999,54.892014,3448989
9/13/2022,59.5,60,58.040001,58.259998,53.947514,3070445
9/14/2022,57.91,58.869999,56.98,57.75,53.475269,2925812
9/15/2022,57.91,58.259998,56.990002,57.549999,53.29007,2127022
9/16/2022,56.950001,57.290001,55.619999,57.02,52.799305,5775034
9/19/2022,57.049999,58.02,55.880001,57.52,53.262295,1470842
9/20/2022,57.799999,58.799999,56.82,57,52.780785,1811591
9/21/2022,56.400002,57.580002,55.889999,57.330002,53.086357,1367175
9/22/2022,56.110001,57.330002,55.880001,56.099998,51.947403,1930789
9/23/2022,56.009998,56.009998,53.610001,53.91,49.91951,2821988
9/26/2022,53.169998,55.709999,53.009998,54.77,50.715851,2205489
9/27/2022,56.009998,56.549999,54.389999,54.52,50.484356,2423870
9/28/2022,53.619999,54.75,53.130001,54.439999,50.410278,2749282
9/29/2022,54.549999,54.75,51.77,52.43,48.549061,4101909
9/30/2022,52.68,53.369999,50.98,52.349998,48.474983,3648879
10/3/2022,52.32,53.32,51.080002,52.990002,49.067612,2511294
10/4/2022,54.130001,55.169998,53.400002,55,50.928825,2920928
10/5/2022,54.509998,54.549999,52.299999,53.009998,49.086128,2697461
10/6/2022,53.869999,54.419998,53.16,53.84,49.854691,2066809
10/7/2022,53.200001,53.700001,52.369999,52.610001,48.715736,2278524
10/10/2022,51.799999,53.439999,51.630001,52.049999,48.197189,2177491
10/11/2022,51.849998,52.849998,50.650002,52.849998,48.937969,2670358
10/12/2022,52.709999,52.93,51.75,52.77,48.863895,1939609
10/13/2022,52.619999,54.040001,51.849998,53.619999,49.650974,2368282
10/14/2022,54.52,54.849998,53.279999,53.860001,49.873211,2157075
10/17/2022,54.18,55.619999,53.84,55.25,51.16032,1776863
10/18/2022,56.470001,57.990002,55.900002,57.139999,52.910419,2913706
10/19/2022,57.52,58.169998,57.040001,57.470001,53.215996,1794682
10/20/2022,57.029999,57.98,56.380001,57,52.780785,2004413
10/21/2022,56.41,57.52,56.080002,56.93,52.715965,3061172
10/24/2022,57.610001,58.549999,56.919998,58.439999,54.114193,2501917
10/25/2022,59.09,59.25,57.200001,58.299999,53.984554,2382138
10/26/2022,58.720001,58.939999,57.07,58.939999,54.577183,2716922
10/27/2022,58.619999,59.349998,57.779999,58.810001,54.456806,2247948
10/28/2022,57.639999,58.52,56.740002,58.200001,53.89196,2818548
10/31/2022,58.830002,58.849998,57.91,58.599998,54.262348,1472138
11/1/2022,58.990002,59.77,58.599998,59.139999,54.762379,1617080
11/2/2022,59.5,59.59,58.040001,58.040001,53.743801,1935690
11/3/2022,57.599998,57.75,56.52,57.07,52.8456,2531028
11/4/2022,57.400002,59.740002,57.23,59.740002,55.317966,2986616
11/7/2022,59.25,60.860001,59.130001,59.830002,55.401306,1982248
11/8/2022,59.889999,60.77,59.709999,60.68,56.188385,2214419
11/9/2022,60.560001,60.66,59.59,59.919998,55.484638,1656985
11/10/2022,59.869999,63.419998,59.82,63.34,58.651489,4408393
11/11/2022,63.799999,65.220001,63.740002,64.790001,59.99416,3448590
11/14/2022,65.550003,65.830002,64.459999,64.940002,60.133057,1863787
11/15/2022,65.529999,65.610001,64.309998,65.190002,60.364552,1814287
11/16/2022,64.419998,64.540001,60.509998,61.150002,56.623596,5855377
11/17/2022,61.610001,61.919998,59.41,60.220001,55.762436,2955510
11/18/2022,60.82,62.450001,60.66,62.220001,57.614395,4348709
11/21/2022,61.68,62.470001,61.549999,61.91,57.327339,1389921
11/22/2022,61.799999,62.73,61.66,62.16,57.558834,1597248
11/23/2022,62.349998,62.5,61.16,62.080002,57.484756,1565578
11/24/2022,62.049999,62.66,62.02,62.5,57.873665,1181204
11/25/2022,62.599998,62.700001,61.950001,62.369999,57.753288,1251984
11/28/2022,61.700001,62.080002,61.27,61.509998,56.956947,1822227
11/29/2022,61.779999,62.650002,61.540001,62.540001,57.910706,2166881
11/30/2022,62.73,64.699997,62.73,64.400002,59.633026,4058987
12/1/2022,65.220001,65.370003,63.25,64.160004,59.410793,1819216
12/2/2022,63.43,64.629997,63.400002,64.089996,59.34597,1784916
12/5/2022,64.449997,64.650002,63.509998,64.260002,59.503391,2148286
12/6/2022,64.580002,64.889999,63.57,63.779999,59.058918,1529196
12/7/2022,63.5,64.309998,63.07,63.119999,58.447773,1582496
12/8/2022,63.200001,63.52,62.59,63.119999,58.447773,1804621
12/9/2022,63.470001,64.980003,63.150002,64.790001,59.99416,2692302
12/12/2022,64.5,64.699997,63.98,64.050003,59.308937,1797201
12/13/2022,64.169998,65.68,63.790001,64.610001,59.82748,2463128
12/14/2022,64.269997,64.830002,64.07,64.559998,59.781181,2312355
12/15/2022,64.199997,64.779999,62.040001,62.099998,57.503273,3837595
12/16/2022,62.220001,62.970001,61.610001,62.029999,57.438454,5172715
12/19/2022,62.099998,63.049999,61.98,62.630001,57.994045,1503334
12/20/2022,62.189999,62.310001,61.52,62,57.410675,1788337
12/21/2022,62.220001,62.860001,61.759998,62.860001,58.20702,1292377
12/22/2022,62.970001,63.060001,60.720001,61,56.484699,1950310
12/23/2022,60.91,61.75,60.799999,61.349998,56.808788,961726
12/27/2022,61.98,62.41,61.66,61.880001,57.299561,744145
12/28/2022,62.080002,62.080002,61.080002,61.330002,56.790272,1293906
12/29/2022,61,62.220001,60.849998,62,57.410675,1006366
12/30/2022,61.799999,61.970001,61.330002,61.400002,56.855091,867268
1/2/2023,61.959999,63.880001,61.889999,63.779999,59.058918,1836012
1/3/2023,63.700001,64.940002,63.66,64.050003,59.308937,1630673
1/4/2023,64.400002,66.110001,64.300003,65.860001,60.984955,2715145
1/5/2023,65.779999,66.660004,65.360001,66.410004,61.494247,1793620
1/6/2023,66.629997,67.080002,64.949997,66.459999,61.540543,2127422
1/9/2023,67.110001,67.699997,66.889999,67.32,62.336884,2399636
1/10/2023,67.32,67.980003,66.879997,67.75,62.735054,2376716
1/11/2023,67.980003,68.470001,67.790001,68.139999,63.096184,2116073
1/12/2023,68.419998,69.129997,67.959999,68.900002,63.799931,2712212
1/13/2023,68.68,68.68,66.730003,67.040001,62.07761,3072434
1/16/2023,67.43,67.449997,66.620003,67.160004,62.188728,1466111
1/17/2023,67.160004,67.800003,66.449997,67.230003,62.253548,1582531
1/18/2023,67.330002,67.699997,66.919998,67.300003,62.318367,1245010
1/19/2023,66.589996,66.910004,65.519997,65.519997,60.67012,2152459
1/20/2023,66.040001,66.199997,65.279999,65.790001,60.920135,2128467
1/23/2023,66.510002,67.360001,66.080002,67.269997,62.290581,1724442
1/24/2023,67.599998,68.25,67.059998,67.75,62.735054,2031321
1/25/2023,67.57,67.940002,67.209999,67.599998,62.596157,1309779
1/26/2023,68.089996,68.449997,67.699997,68.300003,63.244347,1733510
